,Department,Department_n,salary,salary_n
12654,technical,9,medium,2
12655,technical,9,medium,2
12656,support,8,medium,2
12657,support,8,high,0
12658,support,8,low,1
12659,support,8,medium,2
12660,support,8,medium,2
12661,support,8,medium,2
12662,support,8,medium,2
12663,support,8,low,1
12664,support,8,low,1
12665,support,8,low,1
12666,support,8,low,1
12667,technical,9,low,1
12668,technical,9,low,1
12669,technical,9,low,1
12670,management,4,low,1
12671,IT,0,low,1
12672,IT,0,low,1
12673,IT,0,low,1
12674,IT,0,low,1
12675,IT,0,low,1
12676,product_mng,6,low,1
12677,product_mng,6,low,1
12678,product_mng,6,low,1
12679,product_mng,6,low,1
12680,IT,0,low,1
12681,sales,7,low,1
12682,sales,7,low,1
12683,sales,7,low,1
12684,sales,7,medium,2
12685,sales,7,medium,2
12686,marketing,5,medium,2
12687,sales,7,medium,2
12688,accounting,2,medium,2
12689,support,8,medium,2
12690,technical,9,medium,2
12691,management,4,medium,2
12692,marketing,5,medium,2
12693,marketing,5,medium,2
12694,marketing,5,medium,2
12695,sales,7,medium,2
12696,sales,7,high,0
12697,sales,7,low,1
12698,sales,7,medium,2
12699,sales,7,medium,2
12700,sales,7,medium,2
12701,sales,7,medium,2
12702,sales,7,low,1
12703,sales,7,low,1
12704,sales,7,low,1
12705,sales,7,low,1
12706,sales,7,low,1
12707,sales,7,low,1
12708,sales,7,low,1
12709,sales,7,low,1
12710,sales,7,low,1
12711,sales,7,low,1
12712,sales,7,low,1
12713,sales,7,low,1
12714,accounting,2,low,1
12715,accounting,2,low,1
12716,accounting,2,low,1
12717,hr,3,low,1
12718,hr,3,low,1
12719,hr,3,low,1
12720,hr,3,low,1
12721,technical,9,low,1
12722,technical,9,low,1
12723,technical,9,medium,2
12724,technical,9,medium,2
12725,technical,9,medium,2
12726,technical,9,medium,2
12727,technical,9,medium,2
12728,technical,9,medium,2
12729,technical,9,medium,2
12730,technical,9,medium,2
12731,technical,9,medium,2
12732,support,8,medium,2
12733,support,8,medium,2
12734,support,8,medium,2
12735,support,8,high,0
12736,support,8,low,1
12737,support,8,medium,2
12738,support,8,medium,2
12739,support,8,medium,2
12740,support,8,medium,2
12741,support,8,low,1
12742,support,8,low,1
12743,technical,9,low,1
12744,technical,9,low,1
12745,technical,9,low,1
12746,management,4,low,1
12747,IT,0,low,1
12748,IT,0,low,1
12749,IT,0,low,1
12750,IT,0,low,1
12751,IT,0,low,1
12752,product_mng,6,low,1
12753,product_mng,6,low,1
12754,product_mng,6,low,1
12755,product_mng,6,low,1
12756,IT,0,low,1
12757,sales,7,low,1
12758,sales,7,low,1
12759,sales,7,low,1
12760,sales,7,low,1
12761,sales,7,low,1
12762,marketing,5,medium,2
12763,sales,7,medium,2
12764,accounting,2,medium,2
12765,support,8,medium,2
12766,technical,9,medium,2
12767,management,4,medium,2
12768,marketing,5,medium,2
12769,marketing,5,medium,2
12770,marketing,5,medium,2
12771,sales,7,medium,2
12772,sales,7,medium,2
12773,sales,7,medium,2
12774,sales,7,high,0
12775,sales,7,low,1
12776,sales,7,medium,2
12777,sales,7,medium,2
12778,sales,7,medium,2
12779,sales,7,medium,2
12780,sales,7,low,1
12781,sales,7,low,1
12782,sales,7,low,1
12783,technical,9,low,1
12784,technical,9,low,1
12785,technical,9,low,1
12786,technical,9,low,1
12787,technical,9,low,1
12788,technical,9,low,1
12789,support,8,low,1
12790,support,8,low,1
12791,support,8,low,1
12792,support,8,medium,2
12793,support,8,medium,2
12794,support,8,medium,2
12795,support,8,medium,2
12796,support,8,medium,2
12797,support,8,medium,2
12798,support,8,medium,2
12799,support,8,medium,2
12800,technical,9,medium,2
12801,technical,9,medium,2
12802,technical,9,medium,2
12803,management,4,medium,2
12804,IT,0,high,0
12805,IT,0,low,1
12806,IT,0,medium,2
12807,IT,0,medium,2
12808,IT,0,medium,2
12809,product_mng,6,medium,2
12810,product_mng,6,low,1
12811,product_mng,6,low,1
12812,product_mng,6,low,1
12813,IT,0,low,1
12814,RandD,1,low,1
12815,RandD,1,low,1
12816,RandD,1,low,1
12817,RandD,1,low,1
12818,RandD,1,medium,2
12819,marketing,5,medium,2
12820,sales,7,medium,2
12821,accounting,2,medium,2
12822,support,8,medium,2
12823,technical,9,medium,2
12824,management,4,medium,2
12825,marketing,5,medium,2
12826,marketing,5,medium,2
12827,marketing,5,medium,2
12828,sales,7,medium,2
12829,sales,7,medium,2
12830,sales,7,medium,2
12831,sales,7,medium,2
12832,sales,7,medium,2
12833,sales,7,medium,2
12834,sales,7,medium,2
12835,sales,7,medium,2
12836,sales,7,medium,2
12837,sales,7,medium,2
12838,sales,7,medium,2
12839,sales,7,medium,2
12840,sales,7,medium,2
12841,sales,7,medium,2
12842,sales,7,medium,2
12843,sales,7,high,0
12844,sales,7,high,0
12845,sales,7,high,0
12846,sales,7,high,0
12847,accounting,2,high,0
12848,accounting,2,high,0
12849,accounting,2,high,0
12850,hr,3,high,0
12851,hr,3,high,0
12852,hr,3,high,0
12853,hr,3,high,0
12854,technical,9,high,0
12855,technical,9,low,1
12856,technical,9,low,1
12857,technical,9,low,1
12858,technical,9,low,1
12859,technical,9,low,1
12860,technical,9,low,1
12861,technical,9,low,1
12862,technical,9,low,1
12863,technical,9,low,1
12864,technical,9,low,1
12865,support,8,low,1
12866,support,8,low,1
12867,support,8,low,1
12868,support,8,low,1
12869,support,8,low,1
12870,support,8,medium,2
12871,support,8,medium,2
12872,support,8,medium,2
12873,support,8,medium,2
12874,support,8,medium,2
12875,support,8,medium,2
12876,technical,9,medium,2
12877,technical,9,medium,2
12878,technical,9,medium,2
12879,management,4,medium,2
12880,IT,0,medium,2
12881,IT,0,medium,2
12882,IT,0,high,0
12883,IT,0,high,0
12884,IT,0,high,0
12885,product_mng,6,high,0
12886,product_mng,6,high,0
12887,product_mng,6,high,0
12888,product_mng,6,high,0
12889,IT,0,high,0
12890,RandD,1,low,1
12891,RandD,1,low,1
12892,RandD,1,low,1
12893,RandD,1,low,1
12894,RandD,1,low,1
12895,marketing,5,low,1
12896,sales,7,low,1
12897,accounting,2,low,1
12898,support,8,medium,2
12899,technical,9,medium,2
12900,management,4,medium,2
12901,marketing,5,medium,2
12902,marketing,5,medium,2
12903,marketing,5,medium,2
12904,sales,7,medium,2
12905,sales,7,medium,2
12906,sales,7,medium,2
12907,sales,7,medium,2
12908,sales,7,medium,2
12909,sales,7,medium,2
12910,sales,7,medium,2
12911,sales,7,medium,2
12912,sales,7,medium,2
12913,sales,7,medium,2
12914,sales,7,medium,2
12915,sales,7,medium,2
12916,sales,7,medium,2
12917,sales,7,medium,2
12918,sales,7,medium,2
12919,sales,7,medium,2
12920,sales,7,medium,2
12921,sales,7,high,0
12922,sales,7,low,1
12923,accounting,2,medium,2
12924,accounting,2,medium,2
12925,accounting,2,medium,2
12926,hr,3,medium,2
12927,hr,3,medium,2
12928,hr,3,medium,2
12929,hr,3,medium,2
12930,technical,9,medium,2
12931,technical,9,medium,2
12932,technical,9,medium,2
12933,technical,9,low,1
12934,technical,9,low,1
12935,technical,9,low,1
12936,technical,9,low,1
12937,technical,9,low,1
12938,technical,9,low,1
12939,technical,9,low,1
12940,technical,9,high,0
12941,support,8,low,1
12942,support,8,high,0
12943,support,8,high,0
12944,support,8,low,1
12945,support,8,low,1
12946,support,8,high,0
12947,support,8,low,1
12948,support,8,medium,2
12949,support,8,high,0
12950,support,8,medium,2
12951,support,8,medium,2
12952,technical,9,medium,2
12953,technical,9,medium,2
12954,technical,9,high,0
12955,management,4,medium,2
12956,IT,0,medium,2
12957,IT,0,medium,2
12958,IT,0,high,0
12959,IT,0,medium,2
12960,IT,0,high,0
12961,product_mng,6,low,1
12962,product_mng,6,medium,2
12963,product_mng,6,medium,2
12964,product_mng,6,medium,2
12965,IT,0,medium,2
12966,RandD,1,low,1
12967,RandD,1,low,1
12968,RandD,1,low,1
12969,RandD,1,low,1
12970,RandD,1,low,1
12971,marketing,5,low,1
12972,marketing,5,low,1
12973,sales,7,low,1
12974,accounting,2,low,1
12975,support,8,low,1
12976,technical,9,high,0
12977,management,4,low,1
12978,marketing,5,low,1
12979,marketing,5,low,1
12980,marketing,5,low,1
12981,sales,7,high,0
12982,sales,7,low,1
12983,sales,7,low,1
12984,sales,7,low,1
12985,sales,7,high,0
12986,sales,7,low,1
12987,sales,7,medium,2
12988,sales,7,high,0
12989,sales,7,medium,2
12990,sales,7,high,0
12991,sales,7,medium,2
12992,sales,7,medium,2
12993,sales,7,medium,2
12994,sales,7,medium,2
12995,sales,7,medium,2
12996,sales,7,medium,2
12997,sales,7,medium,2
12998,sales,7,medium,2
12999,sales,7,high,0
13000,accounting,2,low,1
13001,accounting,2,medium,2
13002,accounting,2,medium,2
13003,hr,3,medium,2
13004,hr,3,medium,2
13005,hr,3,medium,2
13006,hr,3,medium,2
13007,technical,9,medium,2
13008,technical,9,medium,2
13009,technical,9,medium,2
13010,technical,9,high,0
13011,technical,9,low,1
13012,technical,9,low,1
13013,technical,9,low,1
13014,technical,9,high,0
13015,technical,9,low,1
13016,technical,9,low,1
13017,technical,9,low,1
13018,support,8,high,0
13019,support,8,low,1
13020,support,8,low,1
13021,support,8,low,1
13022,support,8,low,1
13023,support,8,low,1
13024,support,8,low,1
13025,support,8,low,1
13026,support,8,medium,2
13027,support,8,medium,2
13028,support,8,medium,2
13029,technical,9,medium,2
13030,technical,9,medium,2
13031,technical,9,medium,2
13032,management,4,medium,2
13033,IT,0,medium,2
13034,IT,0,medium,2
13035,IT,0,medium,2
13036,IT,0,medium,2
13037,IT,0,medium,2
13038,product_mng,6,high,0
13039,product_mng,6,low,1
13040,product_mng,6,medium,2
13041,product_mng,6,medium,2
13042,IT,0,medium,2
13043,RandD,1,medium,2
13044,RandD,1,low,1
13045,RandD,1,low,1
13046,RandD,1,low,1
13047,RandD,1,low,1
13048,RandD,1,low,1
13049,marketing,5,low,1
13050,sales,7,low,1
13051,accounting,2,low,1
13052,support,8,low,1
13053,technical,9,low,1
13054,management,4,low,1
13055,marketing,5,low,1
13056,marketing,5,low,1
13057,marketing,5,low,1
13058,sales,7,low,1
13059,sales,7,low,1
13060,sales,7,low,1
13061,sales,7,low,1
13062,sales,7,low,1
13063,sales,7,low,1
13064,sales,7,low,1
13065,sales,7,medium,2
13066,sales,7,medium,2
13067,sales,7,medium,2
13068,sales,7,medium,2
13069,sales,7,medium,2
13070,sales,7,medium,2
13071,sales,7,medium,2
13072,sales,7,medium,2
13073,sales,7,medium,2
13074,sales,7,medium,2
13075,sales,7,medium,2
13076,sales,7,medium,2
13077,accounting,2,high,0
13078,accounting,2,low,1
13079,accounting,2,medium,2
13080,hr,3,medium,2
13081,hr,3,medium,2
13082,hr,3,medium,2
13083,hr,3,low,1
13084,technical,9,low,1
13085,technical,9,low,1
13086,technical,9,low,1
13087,technical,9,low,1
13088,technical,9,low,1
13089,technical,9,low,1
13090,technical,9,low,1
13091,technical,9,low,1
13092,technical,9,low,1
13093,technical,9,low,1
13094,technical,9,low,1
13095,support,8,low,1
13096,support,8,low,1
13097,support,8,low,1
13098,support,8,low,1
13099,support,8,low,1
13100,support,8,low,1
13101,support,8,low,1
13102,support,8,low,1
13103,support,8,low,1
13104,support,8,medium,2
13105,support,8,medium,2
13106,technical,9,medium,2
13107,technical,9,medium,2
13108,technical,9,medium,2
13109,management,4,medium,2
13110,IT,0,medium,2
13111,IT,0,medium,2
13112,IT,0,medium,2
13113,IT,0,medium,2
13114,IT,0,medium,2
13115,product_mng,6,medium,2
13116,product_mng,6,high,0
13117,product_mng,6,low,1
13118,product_mng,6,medium,2
13119,IT,0,medium,2
13120,RandD,1,medium,2
13121,RandD,1,medium,2
13122,RandD,1,low,1
13123,RandD,1,low,1
13124,RandD,1,low,1
13125,RandD,1,low,1
13126,marketing,5,low,1
13127,sales,7,low,1
13128,accounting,2,low,1
13129,support,8,low,1
13130,technical,9,low,1
13131,management,4,low,1
13132,marketing,5,low,1
13133,marketing,5,low,1
13134,marketing,5,low,1
13135,sales,7,low,1
13136,sales,7,low,1
13137,sales,7,low,1
13138,sales,7,low,1
13139,sales,7,low,1
13140,sales,7,low,1
13141,sales,7,low,1
13142,sales,7,low,1
13143,sales,7,medium,2
13144,sales,7,medium,2
13145,sales,7,medium,2
13146,sales,7,medium,2
13147,sales,7,medium,2
13148,sales,7,medium,2
13149,sales,7,medium,2
13150,sales,7,medium,2
13151,sales,7,medium,2
13152,sales,7,medium,2
13153,sales,7,medium,2
13154,accounting,2,medium,2
13155,accounting,2,high,0
13156,accounting,2,low,1
13157,hr,3,medium,2
13158,hr,3,medium,2
13159,hr,3,medium,2
13160,hr,3,medium,2
13161,technical,9,low,1
13162,technical,9,low,1
13163,technical,9,low,1
13164,technical,9,low,1
13165,technical,9,low,1
13166,technical,9,low,1
13167,technical,9,low,1
13168,technical,9,low,1
13169,technical,9,low,1
13170,technical,9,low,1
13171,technical,9,low,1
13172,support,8,low,1
13173,support,8,low,1
13174,support,8,low,1
13175,support,8,low,1
13176,support,8,low,1
13177,support,8,low,1
13178,support,8,low,1
13179,support,8,medium,2
13180,support,8,medium,2
13181,support,8,medium,2
13182,support,8,medium,2
13183,technical,9,medium,2
13184,technical,9,medium,2
13185,technical,9,medium,2
13186,management,4,medium,2
13187,IT,0,medium,2
13188,IT,0,medium,2
13189,IT,0,medium,2
13190,IT,0,medium,2
13191,IT,0,high,0
13192,product_mng,6,low,1
13193,product_mng,6,medium,2
13194,product_mng,6,medium,2
13195,product_mng,6,medium,2
13196,IT,0,medium,2
13197,RandD,1,low,1
13198,RandD,1,low,1
13199,RandD,1,low,1
13200,RandD,1,low,1
13201,RandD,1,low,1
13202,RandD,1,low,1
13203,IT,0,low,1
13204,IT,0,low,1
13205,IT,0,low,1
13206,IT,0,low,1
13207,product_mng,6,low,1
13208,product_mng,6,low,1
13209,product_mng,6,low,1
13210,product_mng,6,low,1
13211,IT,0,low,1
13212,RandD,1,low,1
13213,RandD,1,low,1
13214,RandD,1,low,1
13215,RandD,1,low,1
13216,RandD,1,low,1
13217,RandD,1,low,1
13218,marketing,5,medium,2
13219,sales,7,medium,2
13220,accounting,2,medium,2
13221,support,8,medium,2
13222,technical,9,medium,2
13223,management,4,medium,2
13224,marketing,5,medium,2
13225,marketing,5,medium,2
13226,marketing,5,medium,2
13227,sales,7,medium,2
13228,sales,7,medium,2
13229,sales,7,medium,2
13230,sales,7,high,0
13231,sales,7,low,1
13232,sales,7,medium,2
13233,sales,7,medium,2
13234,sales,7,medium,2
13235,sales,7,medium,2
13236,sales,7,low,1
13237,sales,7,low,1
13238,sales,7,low,1
13239,sales,7,low,1
13240,sales,7,low,1
13241,sales,7,low,1
13242,sales,7,low,1
13243,sales,7,low,1
13244,sales,7,low,1
13245,sales,7,low,1
13246,accounting,2,low,1
13247,accounting,2,low,1
13248,accounting,2,low,1
13249,hr,3,low,1
13250,hr,3,low,1
13251,hr,3,low,1
13252,hr,3,low,1
13253,technical,9,low,1
13254,technical,9,low,1
13255,technical,9,low,1
13256,technical,9,low,1
13257,technical,9,medium,2
13258,technical,9,medium,2
13259,technical,9,medium,2
13260,technical,9,medium,2
13261,technical,9,medium,2
13262,technical,9,medium,2
13263,technical,9,medium,2
13264,support,8,medium,2
13265,support,8,medium,2
13266,support,8,medium,2
13267,support,8,medium,2
13268,support,8,medium,2
13269,support,8,high,0
13270,support,8,low,1
13271,support,8,medium,2
13272,support,8,medium,2
13273,support,8,medium,2
13274,support,8,medium,2
13275,technical,9,low,1
13276,technical,9,low,1
13277,technical,9,low,1
13278,management,4,low,1
13279,IT,0,low,1
13280,IT,0,low,1
13281,IT,0,low,1
13282,IT,0,low,1
13283,IT,0,medium,2
13284,product_mng,6,medium,2
13285,product_mng,6,medium,2
13286,product_mng,6,medium,2
13287,product_mng,6,medium,2
13288,IT,0,medium,2
13289,management,4,medium,2
13290,management,4,medium,2
13291,management,4,medium,2
13292,management,4,medium,2
13293,management,4,medium,2
13294,management,4,medium,2
13295,IT,0,medium,2
13296,IT,0,medium,2
13297,IT,0,medium,2
13298,IT,0,medium,2
13299,product_mng,6,medium,2
13300,product_mng,6,medium,2
13301,product_mng,6,medium,2
13302,product_mng,6,medium,2
13303,IT,0,medium,2
13304,management,4,medium,2
13305,management,4,medium,2
13306,management,4,medium,2
13307,management,4,medium,2
13308,management,4,medium,2
13309,management,4,medium,2
13310,marketing,5,high,0
13311,sales,7,high,0
13312,accounting,2,high,0
13313,support,8,high,0
13314,technical,9,high,0
13315,management,4,high,0
13316,marketing,5,high,0
13317,marketing,5,high,0
13318,marketing,5,high,0
13319,sales,7,high,0
13320,sales,7,low,1
13321,sales,7,low,1
13322,sales,7,low,1
13323,sales,7,low,1
13324,sales,7,low,1
13325,sales,7,low,1
13326,sales,7,low,1
13327,sales,7,low,1
13328,sales,7,low,1
13329,sales,7,low,1
13330,sales,7,low,1
13331,sales,7,low,1
13332,sales,7,low,1
13333,sales,7,low,1
13334,sales,7,low,1
13335,sales,7,medium,2
13336,sales,7,medium,2
13337,sales,7,medium,2
13338,accounting,2,medium,2
13339,accounting,2,medium,2
13340,accounting,2,medium,2
13341,hr,3,medium,2
13342,hr,3,medium,2
13343,hr,3,medium,2
13344,hr,3,medium,2
13345,technical,9,medium,2
13346,technical,9,medium,2
13347,technical,9,high,0
13348,technical,9,high,0
13349,technical,9,high,0
13350,technical,9,high,0
13351,technical,9,high,0
13352,technical,9,high,0
13353,technical,9,high,0
13354,technical,9,high,0
13355,technical,9,low,1
13356,support,8,low,1
13357,support,8,low,1
13358,support,8,low,1
13359,support,8,low,1
13360,support,8,low,1
13361,support,8,low,1
13362,support,8,low,1
13363,support,8,medium,2
13364,support,8,medium,2
13365,support,8,medium,2
13366,support,8,medium,2
13367,technical,9,medium,2
13368,technical,9,medium,2
13369,technical,9,medium,2
13370,management,4,medium,2
13371,IT,0,medium,2
13372,IT,0,medium,2
13373,IT,0,medium,2
13374,IT,0,medium,2
13375,IT,0,medium,2
13376,product_mng,6,medium,2
13377,product_mng,6,medium,2
13378,product_mng,6,medium,2
13379,product_mng,6,medium,2
13380,IT,0,medium,2
13381,IT,0,medium,2
13382,IT,0,medium,2
13383,IT,0,medium,2
13384,IT,0,medium,2
13385,product_mng,6,medium,2
13386,product_mng,6,high,0
13387,product_mng,6,low,1
13388,product_mng,6,medium,2
13389,IT,0,medium,2
13390,RandD,1,medium,2
13391,RandD,1,medium,2
13392,RandD,1,medium,2
13393,RandD,1,medium,2
13394,RandD,1,medium,2
13395,RandD,1,medium,2
13396,marketing,5,medium,2
13397,sales,7,medium,2
13398,accounting,2,low,1
13399,support,8,low,1
13400,technical,9,low,1
13401,management,4,low,1
13402,marketing,5,low,1
13403,marketing,5,low,1
13404,marketing,5,low,1
13405,sales,7,high,0
13406,sales,7,low,1
13407,sales,7,high,0
13408,sales,7,high,0
13409,sales,7,low,1
13410,sales,7,low,1
13411,sales,7,high,0
13412,sales,7,low,1
13413,sales,7,medium,2
13414,sales,7,high,0
13415,sales,7,medium,2
13416,sales,7,medium,2
13417,sales,7,medium,2
13418,sales,7,medium,2
13419,sales,7,high,0
13420,sales,7,medium,2
13421,sales,7,medium,2
13422,sales,7,medium,2
13423,sales,7,high,0
13424,accounting,2,medium,2
13425,accounting,2,high,0
13426,accounting,2,low,1
13427,hr,3,medium,2
13428,hr,3,medium,2
13429,hr,3,medium,2
13430,hr,3,medium,2
13431,technical,9,low,1
13432,technical,9,low,1
13433,technical,9,low,1
13434,technical,9,low,1
13435,technical,9,low,1
13436,technical,9,low,1
13437,technical,9,low,1
13438,technical,9,low,1
13439,technical,9,low,1
13440,technical,9,low,1
13441,technical,9,high,0
13442,support,8,low,1
13443,support,8,low,1
13444,support,8,low,1
13445,support,8,low,1
13446,support,8,high,0
13447,support,8,low,1
13448,support,8,low,1
13449,support,8,low,1
13450,support,8,high,0
13451,support,8,low,1
13452,support,8,medium,2
13453,technical,9,high,0
13454,technical,9,medium,2
13455,technical,9,high,0
13456,management,4,medium,2
13457,IT,0,medium,2
13458,IT,0,medium,2
13459,IT,0,medium,2
13460,IT,0,medium,2
13461,IT,0,medium,2
13462,product_mng,6,medium,2
13463,product_mng,6,medium,2
13464,product_mng,6,high,0
13465,product_mng,6,low,1
13466,IT,0,medium,2
13467,management,4,medium,2
13468,management,4,medium,2
13469,management,4,medium,2
13470,management,4,medium,2
13471,management,4,medium,2
13472,management,4,medium,2
13473,IT,0,medium,2
13474,IT,0,medium,2
13475,product_mng,6,high,0
13476,product_mng,6,low,1
13477,product_mng,6,low,1
13478,product_mng,6,low,1
13479,IT,0,high,0
13480,management,4,medium,2
13481,management,4,medium,2
13482,management,4,medium,2
